Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds
U05301,GCP-ACCT-037,2026-02-26T20:01:00-05:00,compute,GCE-n1-standard-4,7137.99,min,93.43,GBP,1.27,europe-west1,gcp-inst-223,platform,development,free_tier,On Demand,DATA_SCIENCE,ALPHA,98.5,45.7,,,v2,No,22.9
U05194,AWS-ACCT-003,2026-01-16T09:25:00-08:00,Compute,EC2-t3.large,36069.46,second,172.12,eur,1.08,ap-south-1,aws-ec2-058,backend,prd,True,reserved,hr,delta,59.2,8.6,,,v1,Yes,9.3
U01204,AZ-ACCT-024,2026-03-21T22:16:00-08:00,storage,blob-cool,4046.39,MB,71.77,eur,1.08,westeurope,az-vm-126,frontend,development,credit,Spot,Marketing,omega,,,,,V3,false,42.8
U09985,AWS-ACCT-003,2026-01-10T15:08:00Z,Storage,S3_Standard,1189.75,megabytes,44.90,eur,1.08,eu-west-1,aws-ec2-001,frontend,prd,credit,spot,security,Beta,,,,T-017,v1,False,70.3
U00881,GCP-ACCT-040,13-02-2026 07:36:00,COMPUTE,GCE_n1_standard_8,47543.35,seconds,-3729.21,Indian Rupee,0.012,asia-south1,gcp-inst-274,security,development,Free Tier,on-demand,SECURITY,beta,22.6,21.3,,,v2,false,-83.4
U06226,AWS-ACCT-001,04-01-2026 03:22:00,DATABASE,RDS-db.m5.large,45865.96,hrs,3441.38,inr,0.012,ap-southeast-1,aws-ec2-066,backend,DEV,TRUE,ON-DEMAND,HR,Gamma,5.1,13.9,INC-033,,v1,False,84.1
U07777,AZ-ACCT-028,2026-02-20T16:29:00+01:00,compute,VM-Standard_D8s,41233.69,second,2732.41,Euro,1.08,westeurope,az-vm-134,devops,Prod,free,On Demand,marketing,Gamma,49.6,66.4,,,v2,No,20.2
U05823,AZ-ACCT-028,2026/02/16 02:08,storage,blob-hot,1546.47,mb,88.54,eur,1.08,southeastasia,az-vm-197,Security,prd,refund,OnDemand,OPERATIONS,GAMMA,,,,,v2,no,-82.1
U05969,AWS-ACCT-005,2026-03-16 02:15:00,database,RDS_db.m5.large,12529.14,minutes,"$1,211.59",USD,1.0,ap-south-1,aws-ec2-041,dev-ops,production,TRUE,ON-DEMAND,UNKNOWN_DEPT,GAMMA,9.7,26.8,,,v3,FALSE,1.6
U00074,GCP-ACCT-038,2026/03/22 10:50,Database,CloudSQL-db.standard-2,33280.41,hours,-2051.54,Inr,,asia south1,gcp-inst-217,devops,production,true,spot,DEVOPS,DELTA,18.6,71.8,,T-184,v3,YES,71.8
U07706,AZ-ACCT-030,2026-01-13T23:05:00+05:30,Database,SQLDb-S2,46911.81,seconds,"3,698.80",Inr,0.012,westeurope,az-vm-162,backend,development,billable,SPOT,Engineering,PHOENIX,36.2,51.4,,T-067,v1,FALSE,115.5
U08375,GCP-ACCT-036,2026-0109 23:35,COMPUTE,GCE_n1_standard_8,30523.92,mins,832.66,Inr,0.012,asia-southeast1,gcp-inst-207,frontend,production,True,on-demand,ENGINEERING,phoenix,18.5,5.0,,,version1,true,-4.1
U04705,  AWS-ACCT-003 ,2026-03-12T18:45:00Z,compute,EC2-t3.xlarge,34829.21,mins,€345.57,Euro,1.08,eu-west-1,aws-ec2-003,FRONTEND,production,TRUE,On Demand,Data_Science,Nova,0.4,6.8,,,v3,0,-51.8
U06954,AWS-ACCT-007,2026-0310 04:19,STORAGE,S3-Standard,616.17,mb,47.53,inr,,ap-southeast-1,aws-ec2-054,backend,stage,credit,Reserved,Security,DELTA,,,,,v3,no,-110.6
U08884,AWS-ACCT-007,2026/02/26 19:22,storage,S3-IA,2225.21,mb,175.81,Inr,0.012,unknown-region-3,aws-ec2-077,security,staging,BILLABLE,RI,operations,Gamma,,,INC-032,,v2,NO,
U07737,az-acct-025,2026/03/10 05:12,Compute,VM-Standard_D2s,46758.25,seconds,3595.32,Euro,1.08,westeurope,az-vm-194,security,PROD,True,spot,data_science,Alpha,28.7,77.5,,,v3,false,-41.8
U03292,AZ-ACCT-035,2026-03-23T21:58:00Z,compute,VM-Standard_D2s,24626.48,min,0,Euro,1.08,southeastasia,az-vm-124,security,production,refund,Spot,devops,Beta,41.1,1.6,INC-015,,v3,0,12.3
U06621,AWS-ACCT-003,2026-03-31 18:01:00,DATABASE,RDS-DB.M5.LARGE,13651.01,mins,884.67,EUR,1.08,us east 1,aws-ec2-083,data,development,BILLABLE,RESERVED,Finance,DELTA,24.8,41.5,INC-004,T-052,v3,FALSE,16.6
U06183,AZ-ACCT-031,,database,SQLDb-S2,25151.44,second,"1,907.09",gbp,1.27,westeurope,az-vm-196,security,production,TRUE,ON-DEMAND,security,BETA,63.6,30.0,,T-077,v1,False,-57.2
U06470,AZ-ACCT-032,2026-02-20T08:57:00Z,Database,SQLDb-S2,19447.94,sec,₹331.89,Indian Rupee,0.012,southeastasia,az-vm-148,data,staging,TRUE,RI,MARKETING,gamma,82.9,28.7,INC-056,,v2,false,85.1
U07037,AWS-ACCT-001,,Database,RDS-db_m5_large,2867.52,sec,62.33,Inr,0.012,us west 2,aws-ec2-061,frontend,development,Billable,on-demand,operations,delta,86.6,16.9,,,v2,FALSE,-112.6
U03431,GCP-ACCT-038,2026-03-29T05:33:00-08:00,compute,GCE-n1-standard-4,4430.36,second,298.01,Indian Rupee,0.012,europe-west1,gcp-inst-234,data,staging,CREDIT,SPOT,FINANCE,ALPHA,28.2,45.1,,,v3,FALSE,4.2
U00634,AWS-ACCT-011,2026-03-25T05:16:00+01:00,storage,S3-IA,2887.68,Gb,195.51,inr,0.012,us-west-2,gcp-inst-052,SEC,development,true,on-demand,DEVOPS,Phoenix,,,,,V3,false,-52.6
U02146,ACCT-013,2026-01-26T12:56:00Z,Compute,EC2-t3.large,13192.96,hrs,692.70,Us Dollar,1.0,us-west-2,aws-ec2-025,platform,development,Billable,SPOT,hr,Delta,97.8,18.0,,T-136,version1,False,-83.6
U08215,AZ-ACCT-034,2026-03-13T17:10:00+00:00,database,SQLDb-S2,46264.83,min,"€1,242.01",EUR,1.08,westeurope2,az-vm-143,backend,development,Refund,reserved,DEVOPS,alpha,59.0,80.9,,,v3,NO,14.7
U03246,AWS-ACCT-020,2026-01-30T15:26:00Z,COMPUTE,EC2-t3_xlarge,24350.88,hr,1046.11,eur,1.08,ap-south-1,aws-ec2-078,frontend,development,TRUE,RESERVED,security,Delta,82.9,70.5,,,v1,no,-48.5
U00861,AZ-ACCT-022,2026-0221 15:59,Database,SQLDb_S2,14723.56,hrs,802.92,usd,1.0,canadacentral,az-vm-180,Platform,staging,FREE_TIER,RESERVED,FINANCE,PHOENIX,66.8,53.0,,,v2,false,-81.0
U04457,AZ-ACCT-025,N/A,COMPUTE,vm-standard_d4s,2755.83,hours,866.42,euro,1.08,centralindia2,az-vm-193,devops,production,FREE_TIER,RESERVED,OPERATIONS,ALPHA,97.6,38.9,,,v3,no,70.1
U05426,AZ-ACCT-028,2026-01-03T05:31:00-05:00,Database,SQLDb-S2,18319.45,hour,€903.12,euro,1.08,centralindia,az-vm-149,frontend,development,Billable,On Demand,DEVOPS,PHOENIX,55.5,14.3,INC-015,T-047,v1,NO,71.5
U00428,AZ-ACCT-023,2026/02/19 22:07,compute,VM-Standard_D8s,47866.52,min,2954.75,Pound,1.27,eastus,az-vm-178,Frontend,production,TRUE,RI,marketing,gamma,21.6,56.8,,T-127,v2,false,41.5
U00029,  AWS-ACCT-016 ,2026-01-17 09:03:00,storage,S3-STANDARD,1897.17,mb,55.82,Us Dollar,1.0,AP-SOUTH-1,aws-ec2-030,platform,staging,credit,on-demand,HR,Gamma,,,,T-076,v1,False,81.8
U07057,gcp-acct-039,16-02-2026 06:34:00,Storage,GCS-STANDARD,935.02,Gb,37.63,Pound,1.27,asia-southeast1,gcp-inst-221,SECURITY,development,BILLABLE,OnDemand,Marketing,omega,,,,,v2,no,-98.0
U03612,AZ-ACCT-027,2026/03/29 09:10,compute,VM-Standard_D2s,32468.4,min,2628.99,usd,1.0,centralindia2,az-vm-124,frontend,production,true,SPOT,Finance,NOVA,27.1,76.3,,,v3,False,88.7
U04238,AWS_ACCT_014,20-03-2026 01:33:00,Storage,S3-Standard,241.12,mb,1.48,Us Dollar,1.0,ap-south-1,aws-ec2-999,devops,development,True,OnDemand,Engineering,Phoenix,,,,,v3,NO,75.2
U03980,AWS-ACCT-019,2026-03-16T01:20:00+05:30,DATABASE,RDS_db.m5.large,139.59,hour,8.92,GBP,1.27,ap-southeast-1,aws-ec2-013,security,develop,TRUE,ON-DEMAND,ENGINEERING,BETA,29.2,25.4,INC-008,T-123,v3,0,77.0
U00189,AZ-ACCT-030,2026-03-30T18:43:00+05:30,Database,SQLDb-S2,13501.29,minutes,₹455.69,inr,0.012,southeastasia,az-vm-150,devops,development,true,On Demand,Security,delta,72.2,94.3,INC-031,,v3,FALSE,0.3
U09457,AWS-ACCT-010,2026-03-13T19:44:00-08:00,database,RDS-db_m5_large,36106.57,sec,3569.82,Inr,0.012,us west 2,aws-ec2-009,devops,develop,credit,reserved,hr,GAMMA,25.2,82.0,,T-038,v3,false,-64.7
U09022,AZ-ACCT-029,,STORAGE,Blob-Cool,568.13,Gb,₹28.37,inr,0.012,southEast asia,az-vm-178,devops,production,BILLABLE,ON-DEMAND,FINANCE,EPSILON,,,,,v1,NO,31.0
U05542,AWS-ACCT-007,2026-03-24T08:58:00-08:00,Compute,EC2-t3.large,17900.23,second,1655.69,Indian Rupee,0.012,ap southeast 1,aws-ec2-010,security,production,BILLABLE,On Demand,ENGINEERING,Beta,8.5,4.3,INC-082,,v3,NO,-86.0
U08621,GCP-ACCT-050,,database,CloudSQL_db.standard_2,36666.51,hours,2833.84,Indian Rupee,0.012,asia-south1,gcp-inst-282,back-end,staging,free,On Demand,DATA_SCIENCE,nova,91.7,42.7,,T-104,v3,No,107.0
U02893,GCP-ACCT-040,2026-01-07T11:30:00+00:00,database,CloudSQL-db.standard-2,14988.96,sec,818.27,Indian Rupee,0.012,asia-south1,gcp-inst-265,FRONTEND,production,Credit,ON-DEMAND,LEGAL,nova,24.4,22.9,,,v1,true,
U09508,AZ-ACCT-026,2026/01/31 20:01,compute,VM-Standard_D8s,25330.49,hr,1288.08,dollar,1.0,southeastasia,az-vm-136,data-team,production,free_tier,RI,LEGAL,epsilon,97.5,91.3,,,v1,yes,-110.6
U00465,GCP-ACCT-050,2026-01-10T12:41:00Z,Database,CLOUDSQL-DB.STANDARD-2,15735.42,seconds,1376.74,Indian Rupee,0.012,unknown-region-3,gcp-inst-259,DevOps,prod,BILLABLE,RESERVED,hr,Gamma,49.1,71.1,,,version1,false,-61.5
U09338,GCP-ACCT-036,2026-01-18T09:56:00Z,STORAGE,GCS-Standard,2770.34,gigabytes,67.80,Inr,0.012,US-CENTRAL1,gcp-inst-221,platform,development,free,OnDemand,marketing,omega,,,,,v1,1,37.5
U03378,GCP-ACCT-045,2026-03-23T07:11:00Z,compute,GCE-n1-standard-2,39236.29,sec,1103.22,Indian Rupee,0.012,asia-south1,gcp-inst-268,plat,prod,Billable,SPOT,OPERATIONS,Delta,8.3,5.5,,,v3,no,80.9
U04549,AWS-ACCT-019,2026-0120 05:13,compute,EC2-t3.medium,4933.96,sec,259.80,GBP,1.27,us-east-1,aws-ec2-036,frontend,development,CREDIT,on_demand,engineering,ALPHA,47.1,8.5,,T-037,v1,0,-116.7
U05837,AWS-ACCT-019,24-01-2026 12:03:00,database,RDS-db.m5.large,19104.95,second,£606.22,Pound,1.27,us-east-1,aws-ec2-034,sec-team,development,credit,on_demand,LEGAL,DELTA,35.0,33.2,INC-072,T-193,ver-1,Yes,-29.6
U02556,AWS-ACCT-001,09-02-2026 02:25:00,database,RDS_db.m5.large,22679.96,hour,1227.77,inr,0.012,ap south 1,aws-ec2-010,data,development,Refund,reserved,product,EPSILON,60.9,51.2,,T-147,ver-2,No,-116.8
U08604,AWS-ACCT-011,2026/03/24 00:14,COMPUTE,EC2-t3.xlarge,33869.68,seconds,₹934.58,INR,0.012,ap-south-1,aws-ec2-034,DEVOPS,PROD,TRUE,on-demand,Product,omega,88.4,95.0,INC-076,,v3,no,54.7
U07145,GCP-ACCT-045,2026/03/30 18:31,DATABASE,CloudSQL-db.standard-2,15971.89,seconds,65.11,inr,0.012,asia-southeast1,gcp-inst-210,security,staging,True,RI,finance,epsilon,66.5,79.7,,,v3,false,23.6
U01265,AZ-ACCT-035,2026-0212 04:11,Compute,VM-Standard_D4s,43329.54,secs,544.95,EUR,,canadacentral,az-vm-171,SECURITY,development,Billable,Spot,operations,ALPHA,42.3,86.6,,T-073,ver-2,false,86.6
U07127,AWS-ACCT-017,06-02-2026 10:38:00,Compute,EC2-t3.xlarge,37412.07,hr,"3,200.30",pound,1.27,ap-southeast-1,aws-ec2-043,platform,DEV,Credit,on_demand,Security,beta,82.3,15.0,,,V2,true,-46.8
U01164,AZ-ACCT-023,2026-0213 21:17,storage,Blob-Cool,4958.55,MB,377.32,pound,1.27,southeastasia,az-vm-145,Frontend,dev,true,reserved,Security,Delta,,,,T-018,v2,NO,65.4
U05546,AZ-ACCT-035,2026-03-23T14:42:00-05:00,database,SQLDB-S2,9085.33,hour,16.24,Euro,1.08,southEast asia,az-vm-146,BACKEND,development,billable,reserved,HR,UNKNOWN_PROJECT,96.9,13.4,,T-084,v3,True,65.3
U09659,AZ-ACCT-033,2026-03-11T13:37:00-08:00,STORAGE,blob-hot,1794.98,MB,12.24,Euro,1.08,centralindia,az-vm-114,data,development,billable,ON-DEMAND,FINANCE,UNKNOWN_PROJECT,,,,,,No,91.3
U00530,AZ_ACCT_035,2026-03-09T03:29:00Z,STORAGE,Blob_Cool,1893.58,MB,85.21,euro,,canadacentral2,az-vm-185,data-team,staging,Refund,SPOT,data_science,ALPHA,,,,T-177,V3,No,22.3
U03282,AZ-ACCT-022,,Database,SQLDb-S2,15507.49,hour,460.82,Us Dollar,1.0,eastus,az-vm-194,backend,production,Credit,RI,DATA_SCIENCE,DELTA,64.1,59.1,,,v1,No,31.9
U03167,aws-acct-001,2026-02-20T06:32:00+00:00,Database,RDS-db.m5.large,33927.73,second,213.35,Inr,0.012,us-west-2,aws-ec2-109,Data,Prod,True,ON-DEMAND,Legal,EPSILON,18.9,10.6,,,v2,0,-20.5
U01470,az-acct-029,2026-02-14 07:39:00,DATABASE,SQLDb-S2,10687.08,minutes,100.35,Indian Rupee,0.012,canadacentral,az-vm-171,data,Prod,Billable,RI,Security,DELTA,91.5,89.2,INC-001,,v2,0,
U06223,AZ-ACCT-033,2026-0119 03:13,Storage,Blob_Hot,922.59,MB,22.73,eur,1.08,canadacentral,az-vm-141,BACKEND,production,BILLABLE,SPOT,DATA_SCIENCE,PHOENIX,,,,,v1,No,-117.5
U03221,AWS-ACCT-004,2026/03/24 15:40,storage,s3-ia,2610.22,MB,199.41,dollar,,eu-west-1,az-vm-157,frontend,staging,credit,Spot,security,delta,,,INC-031,T-158,v3,no,-78.8
U00429,AZ-ACCT-024,2026/03/03 07:52,storage,Blob-Hot,1597.83,megabytes,97.70,euro,1.08,centralindia,az-vm-161,data,production,TRUE,RI,Data_Science,Phoenix,,,INC-090,,v3,False,
U01321,AWS-ACCT-003,2026/02/10 08:43,Compute,EC2-t3.medium,710747.31,second,"€3,164.93",EUR,1.08,us-west-2,aws-ec2-109,front-end,Dev,CREDIT,RESERVED,DEVOPS,alpha,82.6,29.9,,T-079,v2,FALSE,-34.9
U03388,AWS-ACCT-003,2026-01-04T06:01:00Z,compute,EC2-t3.large,7993.97,hour,€717.76,eur,1.08,us west 2,aws-ec2-018,FRONTEND,development,REFUND,ON-DEMAND,ENGINEERING,BETA,41.6,32.9,INC-090,,v1,NO,91.5
U04887,AWS-ACCT-014,2026-03-15T03:47:00-08:00,COMPUTE,EC2_t3.medium,9186.98,hrs,$556.21,USD,1.0,us east 1,aws-ec2-099,frontend,development,BILLABLE,RESERVED,product,Epsilon,51.4,46.2,,T-077,ver-3,1,-3.4
U06081,AWS-ACCT-015,2026-02-16T15:00:00+00:00,STORAGE,S3-IA,3701.36,mb,119.38,inr,0.012,eu-west-1,aws-ec2-048,BE,development,Credit,SPOT,LEGAL,NOVA,,,,T-126,v2,False,-50.7
U08879,AZ-ACCT-022,2026-03-06T11:18:00+01:00,compute,VM-Standard_D4s,44164.29,hrs,567.86,Us Dollar,1.0,southEast asia,az-vm-177,backend,production,true,RI,marketing,omega,93.7,74.7,,T-153,v3,No,112.7
U01976,AWS-ACCT-001,2026-03-05T21:39:00Z,Storage,S3-Standard,3077.52,mb,₹88.60,Inr,0.012,euwe,aws-ec2-063,security,production,true,Spot,Legal,EPSILON,,,,T-104,v3,FALSE,-81.8
U03264,AWS-ACCT-008,2026-02-05T21:17:00+01:00,Database,RDS-db.m5.large,39515.99,min,2680.83,Inr,0.012,us west 2,aws-ec2-039,security,prod,Refund,OnDemand,LEGAL,nova,94.7,56.8,INC-035,T-007,v2,no,-42.9
U00218,GCP-ACCT-036,2026/01/31 00:09,storage,GCS-Nearline,4627.35,MB,209.44,INR,84.0,us-west1,aws-ec2-177,devops,staging,True,spot,Operations,gamma,,,,,v1,No,114.7
U08454,AWS_ACCT_009,2026/03/16 20:45,database,RDS-db.m5.large,2422.55,min,£228.60,Pound,,eu-west-1,aws-ec2-022,platform,staging,TRUE,on_demand,devops,Beta,9.6,8.8,,,v1,no,-47.2
U02026,aws-acct-015,2026/01/22 18:54,Compute,EC2-t3.medium,31785.59,sec,52.49,Indian Rupee,0.012,us-east-1,aws-ec2-082,security,staging,refund,Spot,OPERATIONS,delta,81.3,76.5,,T-068,V1,0,-47.6
U06396,AWS-ACCT-004,27-02-2026 07:44:00,database,rds-db.m5.large,44017.74,hr,2119.02,USD,1.0,ap south 1,aws-ec2-049,backend,development,BILLABLE,on_demand,Hr,GAMMA,17.9,51.7,,T-154,v2,0,100.8
U09655,az-acct-028,26-01-2026 06:52:00,database,sqldb-s2,48592.0,minutes,982.36,eur,1.08,canadacentral,az-vm-133,front-end,stg,billable,on-demand,Marketing,GAMMA,29.2,21.3,,T-181,v1,No,-21.2
U07669,AZ-ACCT-029,2026-01-17T14:19:00+01:00,compute,VM-Standard_D8s,12107.88,second,552.66,INR,0.012,southEast asia,az-vm-169,Security,DEV,credit,OnDemand,engineering,phoenix,22.3,28.7,,T-128,v1,False,-96.1
U00491,GCP-ACCT-036,03-01-2026 15:58:00,database,CloudSQL-db.standard-2,45597.74,min,503.39,Inr,0.012,us-west1,gcp-inst-234,PLATFORM,stg,Free Tier,RESERVED,ENGINEERING,PHOENIX,81.3,7.4,INC-018,T-198,v1,0,100.6
U09296,AZ-ACCT-029,2026-01-20T15:23:00+01:00,DATABASE,SQLDb-S2,34327.16,hrs,55.77,Inr,0.012,East us,az-vm-152,frontend,development,Free Tier,ON-DEMAND,DEVOPS,Phoenix,59.1,5.8,,,v1,False,102.7
U04492,GCP-ACCT-041,2026-0315 14:14,STORAGE,GCS-Standard,2115.75,megabytes,29.42,EUR,,us-central1,az-vm-253,frontend,staging,Billable,RI,Devops,PHOENIX,,,,,v3,False,-38.6
U07163,AZ-ACCT-024,2026-02-19T07:37:00-08:00,compute,VM-Standard_D8s,31532.95,secs,"€2,611.89",eur,1.08,centralindia,aws-ec2-232,devops,development,true,on-demand,Data_Science,Nova,81.9,45.0,,,v2,no,101.6
U05420,AWS-ACCT-006,2026-03-24T13:31:00+01:00,Storage,S3_IA,4624.75,mb,$229.17,USD,1.0,us-east-1,aws-ec2-090,security,staging,true,on-demand,marketing,Gamma,,,,,v3,no,88.9
U08353,AWS-ACCT-016,2026-01-19T22:56:00+01:00,Storage,S3_Standard,4040.73,Gb,149.44,usd,1.0,AP-SOUTHEAST-1,aws-ec2-066,frontend,development,TRUE,Spot,legal,nova,,,,,v1,NO,-90.4
U08333,AWS-ACCT-005,15-01-2026 11:24:00,Database,RDS-db.m5.large,30461.92,hour,440.80,Us Dollar,1.0,ap-south-1,aws-ec2-027,backend,staging,credit,On Demand,data_science,ALPHA,90.3,89.9,,,v1,0,66.0
U03435,  AZ-ACCT-025 ,2026-03-24T02:19:00+00:00,Storage,Blob-Hot,1638.42,MB,€84.33,Euro,1.08,canadacentral,az-vm-159,backend,dev,CREDIT,on_demand,LEGAL,epsilon,,,,,ver-3,0,53.0
U01137,aws-acct-003,09-01-2026 21:01:00,DATABASE,RDS-db.m5.large,7054.78,mins,173.01,Euro,,us-east-1,aws-ec2-004,data,development,Billable,reserved,legal,Epsilon,87.4,92.7,,,v1,False,-105.4
U04084,GCP-ACCT-049,2026-0221 15:59,COMPUTE,GCE-n1-standard-4,37625.63,hours,"3,000.35",USD,1.0,unknown-region-4,gcp-inst-226,Frontend,Staging,True,ON-DEMAND,devops,Gamma,42.8,21.6,,T-104,v2,0,27.8
U01716,AWS-ACCT-018,2026/01/15 03:17,COMPUTE,EC2_t3.medium,40769.39,second,3235.60,USD,1.0,ap-south-1,aws-ec2-108,BE,PROD,CREDIT,ON-DEMAND,Security,BETA,68.6,76.7,INC-026,,v1,No,82.5
U09409,AWS-ACCT-015,2026-01-01T09:23:00Z,compute,EC2-t3.medium,46970.9,second,1255.10,inr,0.012,ap-southeast-1,aws-ec2-035,devops,development,BILLABLE,OnDemand,DEVOPS,alpha,18.1,60.4,,,v1,No,25.0
U08705,AWS-ACCT-005,2026-02-18T19:32:00+05:30,COMPUTE,EC2-t3.large,7819.97,hr,11.28,Us Dollar,1.0,ap-southeast-1,aws-ec2-010,data,development,FREE_TIER,Reserved,Devops,BETA,34.7,24.0,,T-184,v2,NO,-80.6
U04716,AWS-ACCT-019,14-03-2026 19:44:00,COMPUTE,EC2-t3.medium,27752.42,hr,1190.40,pound,1.27,ap southeast 1,aws-ec2-005,security,staging,free_tier,OnDemand,PRODUCT,NOVA,36.3,84.1,,T-093,v3,False,101.0
U06002,GCP-ACCT-047,2026-01-09T01:43:00Z,STORAGE,GCS-Standard,4794.52,gigabytes,"$4,392.71",Euro,1.08,europe west1,gcp-inst-266,frontend,development,Free Tier,ON-DEMAND,DATA_SCIENCE,PHOENIX,,,,T-142,v3,FALSE,-81.4
U08981,GCP-ACCT-044,2026-03-05T02:40:00Z,storage,gcs-standard,1540.29,MB,148.81,inr,,europe-west1,gcp-inst-262,devops,staging,Refund,On Demand,devops,alpha,,,,T-115,v3,FALSE,45.4
U07131,AZ-ACCT-021,,DATABASE,SQLDb-S2,19718.45,hrs,1034.10,inr,0.012,southeastasia,az-vm-143,Data,development,true,on-demand,Product,Omega,78.6,22.7,,,v2,no,-40.5
U08464,AWS-ACCT-003,2026/03/08 06:26,COMPUTE,ec2-t3.large,39058.98,hrs,2443.29,euro,1.08,us-east-1,aws-ec2-071,Security,PROD,refund,on-demand,OPERATIONS,delta,87.6,83.2,,,v3,False,75.5
U07371,AZ-ACCT-030,2026-03-19T15:47:00Z,database,SQLDb-S2,27883.86,hours,2199.01,INR,0.012,centralindia,az-vm-187,dev-ops,development,billable,spot,SECURITY,PHOENIX,66.3,85.4,,,v3,False,14.6
U07016,GCP-ACCT-048,2026-02-18 05:50:00,STORAGE,GCS-Standard,3429.7,gb,319.80,Indian Rupee,0.012,asia-south1,gcp-inst-260,Security,production,true,on-demand,finance,Delta,,,INC-091,,v2,NO,117.2
U09827,AWS_ACCT_001,2026-01-23T07:14:00Z,STORAGE,S3-IA,2909.7,MB,₹86.19,Inr,0.012,apso,aws-ec2-063,Platform,Prod,free_tier,on_demand,Devops,Gamma,,,INC-008,T-063,v1,YES,-107.1
U01592,GCP-ACCT-038,,compute,GCE-n1-standard-4,95367.66,seconds,147.88,Inr,0.012,europe-west1,gcp-inst-267,platform,prd,Billable,on-demand,operations,gamma,60.6,60.7,INC-011,,v1,yes,0.6
U04919,GCP-ACCT-049,,Database,CloudSQL-db.standard-2,21392.56,second,162.97,USD,1.0,ASIA-SOUTH1,gcp-inst-208,data,Prod,True,on-demand,FINANCE,Epsilon,98.9,42.6,,,v2,FALSE,-116.4
U05146,GCP-ACCT-037,17-03-2026 17:03:00,database,CloudSQL-db.standard-2,15026.94,minutes,772.32,GBP,1.27,asia south1,gcp-inst-277,devops,production,billable,on_demand,ENGINEERING,Phoenix,78.6,95.1,,,v3,1,114.6
U06001,AWS-ACCT-003,2026-03-05T14:00:00+05:30,COMPUTE,EC2-T3.XLARGE,41930.19,seconds,591.16,euro,1.08,ap-southeast-1,aws-ec2-059,backend,production,Billable,OnDemand,SECURITY,BETA,74.9,22.5,INC-057,,v3,1,-80.4
U03897,GCP-ACCT-042,2026/01/18 19:23,DATABASE,CloudSQL-db.standard-2,350.7,second,€17.13,eur,1.08,asia-southeast1,gcp-inst-272,dev-ops,develop,Billable,RESERVED,Hr,gamma,71.0,43.4,,,v1,0,14.4
U03654,ACCT-038,2026-01-04 05:07:00,database,CloudSQL-db.standard-2,38191.64,hours,1713.00,INR,0.012,us central1,gcp-inst-250,DevOps,develop,Billable,Reserved,SECURITY,DELTA,3.5,9.5,,,v1,FALSE,-112.9
U08701,AWS-ACCT-017,2026/02/22 01:15,DATABASE,RDS-db.m5.large,23730.55,second,279.03,GBP,1.27,AP-SOUTH-1,aws-ec2-088,backend,production,BILLABLE,Spot,DEVOPS,Phoenix,62.6,19.6,,T-178,v2,Yes,-16.2
U06894,AZ-ACCT-031,2026-01-10T22:11:00+00:00,storage,Blob-Hot,4350.09,gb,343.71,pound,1.27,westeurope,az-vm-138,devops,stg,true,ON-DEMAND,DATA_SCIENCE,DELTA,,,INC-043,,v1,false,73.9
U02310,AZ-ACCT-033,2026/01/24 07:17,Compute,VM-Standard_D8s,34327.3,hours,"2,322.10",EUR,1.08,eastus,az-vm-141,BACKEND,staging,True,spot,HR,gamma,64.6,47.5,,,v1,No,75.0
U09794,GCP-ACCT-044,2026/02/06 14:40,Storage,GCS-Standard,2407.81,Gb,91.10,inr,0.012,asia-southeast1,gcp-inst-224,PLATFORM,DEV,Billable,OnDemand,MARKETING,ALPHA,,,,T-152,v2,NO,101.4
U08216,GCP-ACCT-036,2026-02-26T20:12:00Z,Storage,GCS-Standard,3486.94,megabytes,0,inr,,us-central1,gcp-inst-228,backend,staging,TRUE,ON-DEMAND,DATA_SCIENCE,ALPHA,,,INC-043,,v2,no,
U03825,AWS_ACCT_010,2026/01/21 20:04,Database,RDS-db.m5.large,31100.25,hour,1606.05,Inr,0.012,ap-south-1,aws-ec2-045,Frontend,production,Credit,ON-DEMAND,legal,EPSILON,0.3,65.3,,T-049,v1,NO,-3.8
U03243,GCP-ACCT-049,2026-01-27T18:34:00Z,STORAGE,GCS-Standard,583.64,Gb,51.80,Us Dollar,1.0,europe-west1,gcp-inst-999,backend,Prod,BILLABLE,on-demand,Hr,DELTA,,,,,v1,false,-76.1
U08090,AWS-ACCT-018,2026-03-05T00:24:00+01:00,compute,EC2-t3.medium,5877.79,seconds,459.78,Us Dollar,1.0,us-east-1,aws-ec2-029,DATA,development,billable,RESERVED,Finance,DELTA,63.2,2.7,,,v3,no,53.8
U03617,AWS-ACCT-002,2026-0225 09:01,STORAGE,S3-Standard,4320.85,mb,1744.84,Inr,0.012,eu-west-1,aws-ec2-085,frontend,development,Free Tier,on_demand,OPERATIONS,EPSILON,,,,,v2,TRUE,-109.1
U05430,GCP-ACCT-036,08-03-2026 15:44:00,STORAGE,GCS-Nearline,229.47,MB,10.21,Inr,0.012,asia-south1,gcp-inst-213,DEVOPS,staging,billable,SPOT,OPERATIONS,GAMMA,,,,,v3,NO,-13.0
